,id,elapsed_time,total_time,remaining_time,XG_2000,RF_50,LM_pred,Lasso
7451,188,3148980,4327560,1178580,1109417.875,1191669.6,1409523.20959,1065239.22249
5072,98,4152480,7319880,3167400,3123342.0,3112317.6,3526108.52521,2953512.43921
2644,135,1856940,5649480,3792540,3827075.75,3782871.6,5905363.30377,3869037.49693
7202,213,2639580,3206820,567240,573306.625,550801.2,82830.0387573,609722.322585
4917,130,3083940,3083940,0,59859.1796875,57660.0,0.0,271858.854157
5788,63,3618540,6232860,2614320,2634165.25,2618626.8,5860670211.5,2674593.24061
7033,167,82680,534900,452220,487558.96875,458149.2,5684.95849609,517985.223986
406,53,24120,582540,558420,591698.625,877965.6,3165522.89484,2458033.72625
6193,63,4046940,6232860,2185920,2185894.75,2194596.0,0.0,2164828.94458
4864,215,1848120,1851720,3600,0.0,236683.2,0.0,-742309.103596
7997,7,40380,40380,0,483020.9375,461007.6,1545068.23285,1616003.75491
4972,90,118500,1532940,1414440,1295837.125,1339390.8,0.0,207359.642819
1983,72,1172760,2385960,1213200,1300086.0,1238832.0,1950845.84924,1545171.81121
2753,98,2278740,7319880,5041140,5032272.0,4981514.4,2717257170.66,4690905.15607
5810,89,670920,1736340,1065420,984426.125,737817.6,1549356.67889,1193199.44812
3390,114,542220,1201080,658860,620879.25,645140.4,0.0,298647.42156
5470,196,471300,3281700,2810400,2577418.5,2712829.2,2559831.43048,2019503.13208
3948,116,433800,786600,352800,273730.0625,368914.8,0.0,228528.104414
2660,133,1146540,6181200,5034660,5055410.5,5038165.2,6335867.56342,4912809.82705
3075,151,124380,3643800,3519420,2512100.25,2099648.4,2358103.5448,1821301.75046
929,144,192240,1807260,1615020,1517961.625,1549960.8,2664271.72321,2155735.56245
5332,146,4532220,6670800,2138580,2159273.25,2141823.6,2605687.38757,2325560.09095
96,149,88140,223140,135000,145232.4375,169864.8,2137552.62634,1799776.26737
8976,160,1521060,1564260,43200,66169.203125,44306.4,6816480044.82,59653.7346907
194,100,4560,919500,914940,1912918.0,2031596.4,2658276.3988,2615124.37534
8636,64,6760380,6845160,84780,85820.4140625,90054.0,378710.47644,366788.988054
4502,153,1618560,1618560,0,0.0,85354.8,657918.136047,801423.999783
1055,131,278700,6825900,6547200,6525550.5,6529062.0,4470208.98755,4222959.40132
8359,30,398460,604800,206340,464658.46875,217940.4,761036.142639,59383.9483041
2825,69,163680,2073180,1909500,1809385.125,2222948.4,843593.268982,1225377.88061
3313,114,477660,1201080,723420,717645.625,720688.8,384725.881897,796502.192403
7869,15,1063020,1822860,759840,784550.75,772332.0,291076.929443,708355.102746
7636,219,2794680,3797940,1003260,975975.8125,1001907.6,1192268.96735,841083.8164
1373,146,1275360,6670800,5395440,5409596.5,5276565.6,4800835.41321,5416873.0065
6554,208,28440,1620480,1592040,1628311.375,1664569.2,788597.276611,1220251.74909
8151,224,0,648060,648060,117666.21875,521139.6,704421.198486,637391.421608
4102,131,2940720,6825900,3885180,3835037.75,3877534.8,2961032.08948,3451748.70628
981,105,798720,1314480,515760,511740.6875,510676.8,860125.791077,635390.842705
5208,146,4445820,6670800,2224980,2352315.0,2324138.4,1395930.6123,2410107.76552
4589,182,849660,915060,65400,125254.453125,236430.0,0.0,-96077.0956129
3955,123,2160420,3545820,1385400,1404268.5,1320987.6,509712.60321,1296886.24361
8873,29,21360,57540,36180,72973.78125,236202.0,0.0,12399.9207571
1065,112,0,1303440,1303440,1819761.75,1907330.4,3615545.39111,2973340.62944
3427,137,69180,243720,174540,128739.304688,203360.4,30727.3756714,225301.764735
8072,222,1081800,1113000,31200,38763.5390625,29508.0,0.0,-604227.958817
5524,76,4776000,7552500,2776500,2785475.5,2723545.2,2676653.94696,2765365.15963
3704,148,1938900,1938900,0,0.0,147366.0,0.0,-362736.966106
5476,213,1243500,3206820,1963320,1970945.0,1938031.2,2893833.60803,2491664.69256
4762,215,1794600,1851720,57120,56582.6953125,137700.0,0.0,-627782.607255
4906,142,4042980,7299960,3256980,3250797.5,3231686.4,0.0,3321020.45114
4832,156,2357460,2639280,281820,285716.1875,280928.4,1170801.95648,237206.417046
5956,204,18780,2567700,2548920,2312310.75,2444806.8,2931795.83582,2743924.22051
8783,37,575280,736020,160740,155418.65625,340755.6,0.0,142498.096428
7770,58,80100,992100,912000,941923.9375,900145.2,0.0,-361577.356209
7646,63,5228340,6232860,1004520,674908.625,884137.2,635979129.388,881142.443164
177,141,6000,7406100,7400100,3782905.75,4090694.4,3138521.78363,3104211.04392
2125,63,614160,6232860,5618700,5530290.0,5559394.8,5721758.92938,5475087.93632
1966,111,1882560,3974400,2091840,2112722.25,2209785.6,2655008.78259,1848600.38959
6247,11,80820,1777560,1696740,1815027.25,1674264.0,1824188.06854,2531548.57914
7037,195,115200,393120,277920,288312.15625,389883.6,0.0,122565.136379
1349,67,1292820,3120480,1827660,1608447.125,1867465.2,4234239.60358,3099378.40527
1583,135,875220,5649480,4774260,1895342.25,3541068.0,1148844.71222,1886736.23111
4845,156,2368920,2639280,270360,251572.828125,271941.6,1522613.36798,264592.507867
178,120,171600,576000,404400,457963.375,637341.6,1715213.70837,1821411.28618
4017,184,646800,1800900,1154100,1152477.5,1005780.0,1359676.16125,1080831.14307
1942,96,18060,2123400,2105340,1904283.875,1735131.6,1463037.08099,1516430.60551
2966,173,169020,3215700,3046680,3070402.75,2975608.8,2583151.92487,2593140.14966
4829,169,91860,2190660,2098800,2105562.75,2016225.6,1788950.44214,2317983.10793
5567,214,337260,341760,4500,69082.4921875,70880.4,0.0,486176.575451
392,53,17100,582540,565440,369679.0625,751203.6,881001.203125,1861211.41724
7493,220,1529640,2714040,1184400,1159776.75,1161988.8,247455.859741,380397.982384
762,76,652800,7552500,6899700,7103177.0,6909296.4,6722325.62549,6793672.58462
4133,198,708660,708660,0,0.0,15985.2,0.0,-693517.91331
2150,96,163800,2123400,1959600,1772731.625,1706382.0,636884.291992,1165460.93946
2452,94,534480,534480,0,0.0,262312.8,400599.71344,298111.016218
7203,61,6220800,6225300,4500,0.0,34128.0,1835576083.75,22606.5054183
2748,73,11100,1303500,1292400,1981189.625,1709328.0,2046299.20966,2119931.5379
3111,130,1671660,3083940,1412280,1413343.375,1406168.4,0.0,1612780.56614
2724,200,29040,59160,30120,0.0,432393.6,785026.895691,1811509.38077
7754,31,1319580,1374660,55080,50470.0703125,56983.2,0.0,-257633.36411
4091,151,1074960,3643800,2568840,2570247.75,2568763.2,2525575.02039,2216104.34538
5429,49,3987540,3991980,4440,0.0,128863.2,495543418.913,432744.978385
2995,67,2672700,3120480,447780,438695.03125,411842.4,307646.721802,501665.795454
6463,188,2399160,4327560,1928400,1933525.25,1595841.6,2093179.32593,2008711.36408
9016,131,6799200,6825900,26700,0.0,16845.6,0.0,-175555.114517
5221,156,2579700,2639280,59580,55713.8007812,73341.6,130843.545044,-12809.22469
6492,63,4244820,6232860,1988040,2097583.75,2078478.0,110374654.186,2237117.5392
1071,78,518400,1818900,1300500,1422962.5,935114.4,75258.5491943,718923.518135
4939,146,4290300,6670800,2380500,2192434.5,2403334.8,3318858.61395,2846160.40003
7939,63,5429340,6232860,803520,829750.6875,791355.6,0.0,683842.309352
2668,69,31860,2073180,2041320,2087472.875,2063498.4,1807212.30139,1643396.84091
7357,5,744600,748200,3600,0.0,130729.2,0.0,-414936.705227
7499,27,198720,402780,204060,196942.578125,196300.8,0.0,210694.232347
7971,196,2506260,3281700,775440,780791.75,770107.2,762334.277344,822733.743584
43,51,3000,280800,277800,161452.5625,407323.2,654833.853699,1523599.27025
953,66,863940,4817700,3953760,3942637.0,3890264.4,4177274.52795,3875333.66193
2868,173,108360,3215700,3107340,3046292.25,3105728.4,3511575.6087,2964393.20587
5355,142,4322340,7299960,2977620,2976813.0,2937942.0,3796840.81873,2646179.2961
2902,173,117600,3215700,3098100,3084970.0,3107857.2,4026127.4408,2984310.9083
808,83,158400,1818000,1659600,1603141.75,1558123.2,2544211.84918,2655561.19205
960,131,84780,6825900,6741120,6749157.5,6723718.8,4730620.32458,4466833.3319
3930,218,0,1974480,1974480,1606472.25,1568983.2,1599313.6322,1691621.33108
6210,176,225180,1462860,1237680,1633337.25,1237557.6,904262.426697,481537.796888
3986,130,2403540,3083940,680400,635619.0625,688124.4,0.0,862208.309475
2875,171,312600,435600,123000,275332.75,187482.0,415530.334229,960370.287125
6595,75,5053560,6135000,1081440,1086001.375,1053811.2,1129304.53931,1126776.89559
1029,83,376200,1818000,1441800,1442106.625,1441761.6,1530301.57953,1774727.91984
6042,210,633600,1118160,484560,484457.0625,459452.4,917158.388306,678503.835093
1234,117,30120,1144740,1114620,1496171.75,1235030.4,3024024.17596,1949391.07475
7751,219,2882340,3797940,915600,896348.9375,910360.8,140275.950989,767523.233358
1243,138,1225200,1785600,560400,504883.28125,463652.4,15061500665.6,447360.05266
2285,134,757920,3656580,2898660,2884481.5,2860713.6,2135358.16486,1841814.97662
1964,113,511860,3646740,3134880,3008419.75,3023538.0,3462316667.89,2867083.38584
7930,15,1100820,1822860,722040,715756.0,730771.2,0.0,619443.234652
895,106,699840,1023180,323340,462143.75,354512.4,109451.453308,631763.962056
8586,159,2480580,2480580,0,0.0,63240.0,0.0,-1408924.71049
2360,135,1568220,5649480,4081260,4445587.0,3997951.2,4095081.3653,3519420.42808
6092,220,453060,2714040,2260980,2306057.5,2294184.0,2975862.08795,2539754.14793
6575,26,303720,2036760,1733040,1501013.75,1668030.0,1330635.89948,1745806.12343
1377,133,14400,6181200,6166800,5942851.0,4979226.0,2380028.13019,2554549.4039
5084,71,3636600,3996240,359640,282607.8125,362115.6,0.0,234365.02102
4828,2,2880,2555640,2552760,2371950.5,2196662.4,1913426.95447,1597132.04791
2008,126,0,496560,496560,849467.375,851366.4,1275784.85504,1749223.96181
6049,63,3776400,6232860,2456460,2455411.75,2448140.4,0.0,2605769.95843
6268,172,24480,1443960,1419480,1414357.5,1419288.0,1168127.2926,743773.993711
1429,121,825900,856140,30240,35274.5117188,28292.4,0.0,-439075.44285
6034,57,342720,2756640,2413920,2407489.0,2393328.0,0.0,2298856.02626
651,84,459780,3714840,3255060,3248420.0,3090038.4,3203814.85248,3096274.07893
3402,137,61080,243720,182640,191082.625,187125.6,287831.223206,517768.729429
8419,37,373980,736020,362040,325545.6875,352597.2,851800.252441,955997.114573
916,142,532380,7299960,6767580,6611151.0,6774739.2,6475145.26788,6618620.21744
2818,63,1222740,6232860,5010120,5010730.0,5015066.4,0.0,5104912.64541
6530,10,823920,979740,155820,153423.203125,170392.8,0.0,170138.307304
2821,0,204840,1560960,1356120,2514456.25,2771559.6,2832154.01184,2300957.34319
3267,162,420660,4836120,4415460,4383663.5,4320889.2,3733056.99255,4158938.239
5610,193,23400,187200,163800,318094.3125,1065980.4,0.0,506035.44526
5564,113,3509460,3646740,137280,116325.742188,127130.4,567871.742859,486331.392919
290,120,264900,576000,311100,387628.09375,577930.8,679954.052795,1102122.60959
5170,125,3920160,3969060,48900,0.0,41835.6,575958.062012,65055.1026123
2494,156,445980,2639280,2193300,2304238.25,2192464.8,2379256.8183,3365325.17601
5117,156,2518320,2639280,120960,122025.109375,122781.6,14361992789.9,113578.33832
8449,224,335580,648060,312480,293089.71875,275264.4,0.0,-218182.525579
2736,110,2461080,5579400,3118320,3172664.5,3118730.4,3021398.04877,2895361.66586
6860,61,6018060,6225300,207240,225678.296875,233218.8,842226.300842,458059.184395
999,86,37680,3519180,3481500,3135235.25,3124386.0,2922522.92853,3035519.42617
574,127,16440,599940,583500,481091.8125,1026825.6,1729430.8645,1954608.68046
105,76,46200,7552500,7506300,6959921.0,6282372.0,5529811.54926,4564004.13873
467,103,217500,4719960,4502460,3151033.75,2805543.6,2171006.60248,2778065.29225
377,79,201660,4151700,3950040,3954537.0,3944553.6,5059326.19922,4311718.04928
859,84,606420,3714840,3108420,2965845.5,2733670.8,2846095.26874,2600607.3014
5979,63,3716160,6232860,2516700,2517095.0,2511926.4,27775500.1105,2589002.14842
2223,112,932760,1303440,370680,611730.6875,260749.2,333777.897888,268479.2722
492,141,374400,7406100,7031700,7025262.5,7027855.2,6451231.85217,6194760.24009
5483,102,2989980,3198240,208260,212544.15625,258888.0,867868.358276,762419.567622
1273,117,50460,1144740,1094280,1456989.75,1290968.4,2153753.29248,1903774.41095
8722,221,851400,934800,83400,88684.7890625,78136.8,613458.536621,56862.3618698
1548,132,172440,1658640,1486200,1560390.375,1235449.2,3591122.28839,3579470.97531
7521,185,41400,441420,400020,391048.625,428358.0,2108424.84735,749679.3989
2809,63,1220940,6232860,5011920,4983971.0,4930606.8,0.0,4872774.94845
4213,73,1256400,1303500,47100,37900.9609375,82264.8,0.0,-202844.182136
8392,220,2363940,2714040,350100,337716.25,336487.2,145951.976746,306515.69522
5004,69,1933860,2073180,139320,135027.265625,120306.0,0.0,-468564.933978
4050,116,493200,786600,293400,400142.46875,280819.2,298622.764038,230043.465856
8462,133,5962920,6181200,218280,222550.875,219435.6,365790.826599,306945.78951
273,87,164100,1090800,926700,996638.125,883822.8,1074555.86169,1728288.0141
9001,42,924360,953340,28980,0.0,29206.8,135103.393799,179616.555568
4548,213,434040,3206820,2772780,2755656.75,2763049.2,2630551.94574,3067358.82777
2612,92,0,613860,613860,978312.125,1737025.2,0.0,376499.205345
1982,63,504540,6232860,5728320,5738140.5,5731737.6,6660907.03363,5764199.39985
8588,14,1255560,1327560,72000,112377.523438,77307.6,37151.6404419,163440.072794
200,149,173040,223140,50100,29720.875,52023.6,0.0,214651.781314
4550,156,2072820,2639280,566460,556949.1875,567511.2,1131815.56128,738122.838585
7876,170,0,665160,665160,405639.875,514426.8,365858.40918,472660.156328
8485,212,129420,204240,74820,119509.273438,114844.8,0.0,25206.6901549
1947,98,1588980,7319880,5730900,5675223.5,5490028.8,5485696.91425,5532156.51203
7379,16,13200,117000,103800,12323.6347656,109618.8,0.0,-1622068.99511
1456,63,11400,6232860,6221460,6135577.5,5908618.8,3949753.90424,3847323.62707
1599,122,606480,861720,255240,235909.125,240871.2,0.0,161642.758339
1808,104,872100,935100,63000,68826.8984375,81777.6,0.0,-67406.3853107
5285,103,4204620,4719960,515340,561754.5,465067.2,0.0,564517.480564
3275,23,976500,1894920,918420,903184.75,923324.4,247069.523438,645695.861466
8476,139,24600,273900,249300,160409.796875,229339.2,528056.20166,385657.467233
3698,199,119340,975720,856380,1259957.625,937376.4,1576285.60071,2539666.13534
7292,3,67560,1055580,988020,982941.1875,914986.8,728345.983276,1108854.18644
3351,23,1031820,1894920,863100,862728.375,866170.8,15591271288.0,523905.825053
2765,165,70500,1262880,1192380,1219302.625,1134160.8,705379.006958,989245.615447
1834,133,456420,6181200,5724780,5305985.5,5268361.2,5772023.07422,5345484.17402
8140,190,14880,705600,690720,734705.0,637040.4,0.0,-422974.832007
7383,178,61800,904200,842400,741184.4375,842907.6,0.0,-518151.232388
5137,98,4180380,7319880,3139500,3168206.75,3150410.4,4585033.2771,3379559.58931
1734,63,336240,6232860,5896620,5878069.0,5882580.0,6173137.55591,6280065.4849
1634,135,904440,5649480,4745040,4451541.0,4230918.0,2499889.82379,2253943.62951
6087,13,118680,2525940,2407260,2306351.5,2319816.0,2232100.59827,1709944.40187
2152,133,684360,6181200,5496840,5419236.5,5341675.2,5285177.65472,4514269.22463
4127,165,1262880,1262880,0,22001.8242188,83895.6,287353.712402,-404938.138756
3667,148,1917240,1938900,21660,0.0,96733.2,0.0,-1160453.74039
1033,62,136860,3674460,3537600,3565442.0,3849890.4,3565747.24036,4860036.08629
3281,166,1048260,1666080,617820,696096.0,762718.8,541114.272949,607607.044976
1765,122,861720,861720,0,205278.84375,85032.0,0.0,41933.3309491
4915,142,4047060,7299960,3252900,3301114.5,3108034.8,2696834.25372,3369575.59435
8274,14,1010460,1327560,317100,325420.28125,307354.8,257379.175781,29346.5785362
2199,82,1468680,2195880,727200,911588.75,723624.0,0.0,425825.898896
3010,67,2682900,3120480,437580,419870.375,412852.8,655299.461914,562236.994398
234,124,124200,754200,630000,957433.0,1234443.6,1945142.29401,1059026.80314
5920,76,4984140,7552500,2568360,2565738.25,2570563.2,2905346.27655,2664757.79919
3709,203,808800,1897500,1088700,1082073.0,1086634.8,21596440116.3,1264899.21737
6572,32,128880,1205580,1076700,1046328.75,1029019.2,80802.5895386,687096.842769
7427,164,123540,123600,60,26725.984375,6213.6,0.0,132172.421175
349,51,277200,280800,3600,0.0,137233.2,0.0,141844.551136
4876,168,438000,438000,0,447.427581787,22992.0,824.002258301,88840.216122
8440,30,461640,604800,143160,184464.84375,129228.0,1493779.93188,278127.032956
6777,46,1873860,2027040,153180,64433.7734375,123268.8,88375.3961182,-57449.6316337
2005,63,529740,6232860,5703120,5687439.5,5692708.8,4790264.18665,5078613.54949
8583,30,552240,604800,52560,50373.4140625,61436.4,1211.34899902,-181484.111671
4750,151,1594680,3643800,2049120,2051968.625,2019674.4,1994585.72858,2056969.3018
957,80,338580,338580,0,0.0,174076.8,746857.943665,302138.955019
1891,133,507240,6181200,5673960,5696307.5,5430900.0,5590773.16534,5093181.44262
7947,63,5432940,6232860,799920,854089.375,797348.4,0.0,622402.649861
6097,174,232860,1300440,1067580,1055209.875,1097830.8,1314995.77539,943473.412062
8438,30,461100,604800,143700,168481.09375,140948.4,976506.438599,178607.433798
7041,195,117360,393120,275760,336355.28125,387650.4,0.0,305163.785995
2176,101,263400,655020,391620,392969.625,564986.4,0.0,56313.0781102
2813,165,123480,1262880,1139400,1263494.5,1391830.8,1960516.62933,1044465.00684
2835,158,262320,2044680,1782360,2113584.0,2017508.4,2651564.01355,2415803.12594
6616,204,649740,2567700,1917960,1855527.375,1838002.8,1761893.35504,2111600.27021
4067,184,676800,1800900,1124100,1069362.125,1027456.8,718720.23114,737882.920173
8808,76,7413120,7552500,139380,140167.078125,271364.4,0.0,25026.2651848
7810,22,0,810360,810360,535641.5,441946.8,270780.903564,1022591.55418
5739,216,465780,496500,30720,36253.421875,56084.4,125144.158569,-288864.585096
5902,57,255060,2756640,2501580,2487000.75,2497000.8,9761428332.82,2317720.88379
7755,58,65940,992100,926160,930585.5,867352.8,0.0,-22668.7042408
3332,130,1828800,3083940,1255140,1306377.125,1135368.0,483272.782227,915969.206852
8307,208,1546260,1620480,74220,97351.125,127434.0,32007.3205566,119381.688123
2600,123,952320,3545820,2593500,2587547.5,2560491.6,2402443.61194,2649721.89603
2864,141,2443920,7406100,4962180,4820744.5,4912462.8,4280526.78577,4488762.34595
1796,63,377940,6232860,5854920,5864204.5,5854262.4,4617134.79456,5453857.72237
2258,75,1452660,6135000,4682340,3711157.75,4223692.8,7172207223.15,3554607.45848
6990,146,6022800,6670800,648000,654824.8125,672030.0,830444.648254,774283.191371
7184,14,81120,1327560,1246440,1240912.75,1203406.8,0.0,1102964.69751
1610,132,220740,1658640,1437900,1501138.875,1127496.0,2713893.88025,2270364.03781
2899,114,48120,1201080,1152960,1569695.0,1573982.4,2227836.84363,2033507.34684
2217,84,1845360,3714840,1869480,1931117.0,2081066.4,1819859.89899,1739524.90468
4484,186,34080,3636240,3602160,3086329.25,2393023.2,1022740.13489,981297.06298
4406,152,137760,3766500,3628740,1793712.75,1532548.8,1149194.15399,1387066.80306
7725,178,423060,904200,481140,242345.015625,270214.8,392783.036133,351311.864708
3518,71,2416620,3996240,1579620,1655295.875,1428258.0,1543945.27246,919656.626482
6256,204,409080,2567700,2158620,2110135.0,2033463.6,2678400.81439,2441882.37938
8903,190,615480,705600,90120,94089.75,324339.6,0.0,-836592.191449
1491,110,1331400,5579400,4248000,4158999.5,4234755.6,3504514.56952,3141933.43834
8062,159,2006880,2480580,473700,390924.1875,458983.2,0.0,-213012.613586
1011,66,937080,4817700,3880620,3902438.25,3727509.6,4124525.3855,3685745.33557
125,106,18000,1023180,1005180,996210.9375,986809.2,0.0,729528.572717
6227,162,2835720,4836120,2000400,1968782.5,1965604.8,1954334.63843,2236675.3457
7485,27,185460,402780,217320,230280.53125,212011.2,2612707.39362,2188558.23813
3968,71,2857200,3996240,1139040,1137283.125,1139394.0,1272505.9577,960390.134175
4152,114,1164180,1201080,36900,34834.4453125,83460.0,0.0,-84320.3314724
4732,187,62100,2496960,2434860,2045538.875,2021029.2,740438.616821,903077.9006
2332,23,64380,1894920,1830540,1786613.75,1781001.6,2192387411.75,2090784.30641
6403,151,2909040,3643800,734760,769808.1875,728622.0,955870.363342,926390.100726
5083,146,4369680,6670800,2301120,2338309.5,2265546.0,18445338070.6,2297734.8291
5865,196,706860,3281700,2574840,2483550.5,2501606.4,2667235.38257,2323210.2995
6521,10,813600,979740,166140,156780.6875,164016.0,557691.332642,-64691.1630892
6895,195,34920,393120,358200,461599.75,607870.8,959568.851746,998966.787755
1134,76,1087200,7552500,6465300,6468692.5,6472982.4,6412616.0589,6187242.31217
6606,5,155340,748200,592860,566281.3125,501505.2,0.0,146498.245058
1409,1,44580,1447140,1402560,1527410.75,1430624.4,0.0,289717.27025
6150,131,4603320,6825900,2222580,2221739.75,2232434.4,2405074.91504,2089847.19801
748,80,181920,338580,156660,261235.671875,806314.8,983039.466858,1587469.66114
9041,131,6822300,6825900,3600,0.0,2625.6,0.0,197586.653643
1502,12,235500,850020,614520,598960.875,662647.2,60835.3825073,826704.050986
6916,222,222300,1113000,890700,871653.1875,864880.8,44809.4098511,244364.170914
3251,77,1896660,3257040,1360380,1328492.0,1419594.0,1235195.8501,1603013.12699
1729,79,1555200,4151700,2596500,2656048.25,2626297.2,1777739.08508,2499002.43911
3892,213,25680,3206820,3181140,2661760.0,2578555.2,2778399.34393,1920923.4733
2957,135,2083920,5649480,3565560,3110273.0,3018696.0,4012650.22998,3517333.31434
8237,63,5633340,6232860,599520,599100.75,599496.0,237833005.394,452351.449486
6166,98,5131800,7319880,2188080,2188331.5,2181008.4,6510822560.63,2281502.70999
2986,132,1430400,1658640,228240,217777.140625,275227.2,970664.864136,317506.591281
5192,157,64680,1993260,1928580,1880220.5,1566806.4,1165408.67981,1124766.30421
7068,209,4500,1091400,1086900,1192115.0,1295682.0,619908.971436,816467.090451
4882,161,1870080,1955580,85500,212351.65625,78118.8,0.0,337284.328951
4136,153,1401480,1618560,217080,289997.5,257486.4,1753342.12146,1370101.15181
2195,63,644340,6232860,5588520,5578528.5,5586255.6,4934675.89111,5298926.54796
5350,177,1315440,1713060,397620,504050.53125,466906.8,481528.546997,523128.890113
9067,76,7552500,7552500,0,91458.140625,52027.2,26137.8673706,124792.493132
2186,1,716880,1447140,730260,718521.75,735927.6,1178654.1156,576135.083705
6731,75,5159760,6135000,975240,972739.0,974971.2,1334186.02771,1056798.16676
17,149,0,223140,223140,2442661.0,2154589.2,1688476.25183,2309193.48488
7739,219,2875140,3797940,922800,950337.6875,923595.6,1515227.29797,1221727.58726
1481,146,1341840,6670800,5328960,5365412.5,5330714.4,5921877.38153,5195520.19641
6555,208,28440,1620480,1592040,1623876.875,1783622.4,2020320.23083,2083453.56622
6759,75,5178000,6135000,957000,965925.9375,905856.0,923874.860107,965558.506617
1128,121,611700,856140,244440,268288.25,278940.0,0.0,-590220.076825
7224,61,6225300,6225300,0,0.0,59532.0,1543569.50159,112823.229844
2970,162,74400,4836120,4761720,4885163.0,4694340.0,2939819.42908,3380851.51708
7382,195,328200,393120,64920,225923.265625,88416.0,0.0,-463842.441961
5057,156,2488260,2639280,151020,160016.375,146766.0,0.0,-54897.9675669
7299,219,2444940,3797940,1353000,1336531.0,1236296.4,1723920.11829,1654661.70582
5516,213,1261740,3206820,1945080,1925464.25,1916229.6,0.0,2293022.0713
8728,188,4245960,4327560,81600,71828.15625,70470.0,0.0,-120075.153269
4332,84,3684300,3714840,30540,0.0,140617.2,0.0,105112.208282
948,76,794460,7552500,6758040,6757222.5,6757206.0,6741923.25342,6816735.03494
6670,4,856860,1326000,469140,473663.4375,360045.6,418742.655762,245882.503389
5786,177,1709460,1713060,3600,52536.859375,363500.4,69478.1529541,-443841.920238
3032,130,1473480,3083940,1610460,1589206.875,1613140.8,1547924.00616,1951358.432
5061,157,0,1993260,1993260,1268104.625,931041.6,1371209.67694,1306770.15674
1686,133,244080,6181200,5937120,5861222.0,5861551.2,4482740.63281,4486393.68138
4645,133,2859600,6181200,3321600,3246302.5,3322562.4,3722032.53363,3405960.12875
1466,33,64680,78900,14220,0.0,119968.8,407281.360718,645026.099309
3222,77,1872060,3257040,1384980,1364339.875,1505070.0,2101775.01263,1719168.49501
3711,203,813900,1897500,1083600,1116971.0,1081045.2,1006191.54401,1498600.80048
2740,73,0,1303500,1303500,1870578.25,1725522.0,2318374.13739,2297580.10017
529,91,283440,1030200,746760,745664.25,827668.8,1628876.55109,1109642.92
3309,192,331980,4648740,4316760,4329547.0,4313472.0,4253908.56714,3567662.88417
6089,204,239340,2567700,2328360,2290386.75,2354798.4,2865459.42889,3073165.14007
4117,218,108840,1974480,1865640,1506624.375,1162125.6,1805255.78033,1026314.05987
9073,37,736020,736020,0,0.0,18568.8,0.0,417009.831648
1256,61,1266180,6225300,4959120,4943990.0,4955938.8,0.0,5182089.40717
3007,130,1458360,3083940,1625580,1641772.625,1623386.4,1872651.62,1871398.35141
4417,0,1514820,1560960,46140,48368.3867188,285856.8,0.0,435021.182237
793,84,545100,3714840,3169740,2805974.75,2641033.2,2551788.25702,2670288.95553
968,118,229500,459900,230400,344048.8125,389018.4,1550919.02594,733959.087012
407,76,367200,7552500,7185300,7240812.0,7180320.0,8377979.32336,9350186.42484
2156,94,188280,534480,346200,319336.90625,423942.0,882457.705444,1355344.97859
7211,213,2640480,3206820,566340,541551.8125,557197.2,1639819.66772,645581.904907
5577,213,1304760,3206820,1902060,1909943.125,1898206.8,1670989.11865,1885427.66316
5654,220,60480,2714040,2653560,2402260.75,2498750.4,2393016.95526,2270794.63743
6239,11,76020,1777560,1701540,1674321.75,1681378.8,2530899.59113,2123013.40777
1448,133,70620,6181200,6110580,5910207.0,5974126.8,4782438.7326,4560795.10577
2075,108,695340,3191940,2496600,2393683.5,2287932.0,3183149.271,2768393.13358
6274,63,4104120,6232860,2128740,2131377.5,2136177.6,448642660.213,2248648.09333
7209,162,3587460,4836120,1248660,1229154.25,1240410.0,1604269.07544,1214445.44232
8885,219,3717540,3797940,80400,47023.7617188,73156.8,136631.57605,186367.691923
944,80,313200,338580,25380,7072.52636719,287908.8,214467.551208,390168.370102
7531,16,117000,117000,0,29854.3339844,14994.0,279267.844177,-112020.544021
221,84,26520,3714840,3688320,4509497.0,3236188.8,4583291.61176,4227874.9632
7103,213,2585880,3206820,620940,633852.625,645055.2,1211898.23737,632743.783747
6631,75,5079180,6135000,1055820,1056803.125,1047140.4,1192809.96729,724128.722264
8970,42,914700,953340,38640,94490.0859375,53780.4,3408450698.5,23402.2870377
4403,215,1457460,1851720,394260,322687.625,332649.6,425062.096497,-203121.666337
87,149,77940,223140,145200,366460.75,264090.0,1729978.86127,1683130.53688
2632,161,16320,1955580,1939260,2012662.75,1904907.6,0.0,1691468.07604
1733,98,1448280,7319880,5871600,5889424.0,5858026.8,6507537.66357,5888175.4458
7847,209,644880,1091400,446520,527143.875,226122.0,638726.989197,908787.457377
2797,171,271260,435600,164340,231158.328125,401332.8,1325568.07129,1415978.78177
4849,103,3973320,4719960,746640,742461.125,664209.6,819113.701721,716622.686381
7861,13,1673760,2525940,852180,829624.0625,852610.8,1336933.0697,822061.295416
6672,31,364500,1374660,1010160,901693.875,874153.2,450507.707703,680508.812647
93,149,83520,223140,139620,46091.1015625,218352.0,1969620.71039,1975722.40051
1173,122,310320,861720,551400,601812.0,594213.6,855782.499268,1318855.46777
3006,130,1458360,3083940,1625580,1612916.625,1618167.6,1531995.78943,1871398.35141
6817,204,913920,2567700,1653780,1620519.25,1617746.4,1438239.84875,1572992.26998
